2044,100,[-656439460  -1126035970  283125228  995545781  -1298291051  -120444358  2120824320  1524918363  -1563710543  1001526715  1086390568  -1072865559  1272938220  -685290075  1588043816  1330185183  -1257733699  -439939259  1094991868  1553857876  31424094  -673191100  -1943435526  227521102  1973914507  325900313  895002680  -301374381  13822089  -553486401  316131626  1139330623  -1591011991  -1352760152  -979985008  -460104616  1831578509  -1387488784  -274309746  -1289858657  -1642874261  353553110  -1669826020  1564700264  -1171673967  -859062937  -282479712  518057005  -840304408  322649211  -1290438952  274522782  -1617353668  -2147126043  -1740135427  -382637573  -382347525  939545061  1713447973  -563605850  -514847940  1742318817  -1796869912  -501192205  -266955005  -205241260  -1053724090  -1633225661  456955587  797486598  -1531423033  39740496  -43221981  779532413  1821198820  -1827721271  -1927887612  1367797683  -930075483  1549140257  1455857347  -1564264184  805680267  -1893517661  1896282555  -217531783  -19950417  -1932869943  1736888589  -1314619118  194745642  1883563470  -1059870046  -412116319  -1679672137  1496705154  -236088463  1747359404  2096361623  -10788772]
2045,100,[-848010638  -307887225  -2143215977  -237800293  -151687245  1756164048  -1135785584  -198066448  1059496714  1541046010  -87219671  219707730  451429771  1808342771  936701518  1803517959  363706526  -540121959  418983567  1014964018  1908727793  1317298340  -1069769929  -227226539  -279595345  -1667703102  -365404515  -570723306  -1398176782  1731130115  -287498055  -185311163  1733059189  285309303  989902841  -1138099683  1066602381  -1690604524  -405433515  820374729  1513764185  317010653  -1582943840  1298689066  -1519147976  -401321407  436222497  1573299159  -1559679109  -553837632  -1608512926  512922213  1602494811  987514068  371641671  1544475879  -641500627  833128462  -1884131487  332736184  -1369805101  -203770754  1209009284  -1946248841  833870453  -1885548712  -256478570  1179175250  -1970366607  -2003358765  1430287786  -1952214649  1328673679  530357588  100290892  -1454963416  -1845972103  1441081291  -964115682  69840926  -792438423  -1197944227  1483999907  1319855215  1976673060  -647856061  1790646874  1590237123  1384280870  299693041  -582990322  359830819  -180315874  942301306  -1843264916  836962052  -438293092  1428761906  -47740459  -899048060]
2046,100,[-1871049169  751707280  -1656814946  -1836588599  922620751  -1553153055  1553590725  -432777969  -1549658553  472555470  1712717023  1756001435  1479930269  1785292744  1767805910  -2133253658  -521313236  1516352672  479917988  -2018857226  -1265329628  575338297  1892990198  -734474696  -6962604  1787240062  -661215988  -1783682157  1970025387  -49403754  -1860294430  -40500551  -1025120517  2003112790  -2022174060  -1627437377  2052868352  -13705225  92457214  463875823  -837179231  1595776520  1163342242  414858461  615564661  -1275809371  -163361586  789319607  1264599688  -22230807  -1550848002  -555509535  -1946943138  1289565344  1828536958  338462145  1110616375  1788188737  561504339  622785238  1225121428  604906778  943900507  1767357455  225439481  1631835341  1777365683  582286938  -1656097547  -319203590  2068301912  -645882246  1039251551  -1964202435  -1093157616  -71571171  465489633  1503426651  -1597582710  1358733357  1519042746  167247287  1503253444  175966566  571487679  -1643731958  1786737580  386257448  1520529058  1983696978  1852092938  896654477  1609993846  118342667  -521131364  -1543943746  1826125938  -1667620452  -306138494  1869763970]
2047,100,[-100832356  -1355858388  406795986  1081173366  -567814262  -728358071  -1549198784  -1137279098  592131340  1060847261  774187322  307131859  1418264482  -1400356118  1767874953  -1952536849  -519444913  -1658962638  -363606466  1707016882  1375722803  -1430229108  1381346294  1549407017  -377150087  -1936620229  1952124254  1641029838  1250520946  1424454652  -1777073159  -781457927  963410690  -211050850  -283471583  392856983  -721954246  -2088629032  377348938  -520111848  -1101022650  -213136298  409838478  731539885  -1894984055  -129642732  655234917  1044195507  577763846  -2067342609  -87680333  -1392428182  -1287539967  1253334649  -68930041  -451793430  -1936253723  -1527824628  -1182247647  -2116345514  845079656  796324897  1150542261  1644054865  -395843091  -1487764510  154814062  1598180528  -2059065816  1949578493  1122508341  -416776847  -1921469177  -1480193606  886543282  -442885140  -712365360  -958769073  -1039354606  1598691656  -313878650  1755124850  -1445150710  1363938607  -1916085103  -2070438352  -1362122212  1983402693  1152333981  589441533  -455382759  708870357  -590008895  1509627403  -1242775578  -32067251  737093092  -244465442  1084855170  2143112172]
2048,100,[-704362869  -1800418317  -291606942  -157515979  332018166  -1881972418  1062002452  1503523275  370986702  -696151614  -1998312866  -866762670  1536203567  1518934802  1388229994  -590323587  1156464308  -1150994101  2014490375  -675236756  1218215889  1292040879  -1216504403  -1405609371  1474931584  -296765323  1236027838  -599014461  -493792481  2012596442  304121870  518981421  1397064856  74038907  1831512229  1096524299  -1563369278  -1849964314  -1824223805  -80208586  416887814  -658109843  -799494364  1064519918  -945785531  361363262  -1252029052  -943258608  765218553  -1625550416  140663396  1229177480  2056951449  -476145697  -1566975986  -1066825980  -1330948542  -876546438  38581719  1516913641  -1854976877  -364702502  -159322972  -1434658934  2029258456  -1135030697  432529326  -2065229929  -835389079  -1061475113  2007319945  685285331  283851348  1106917543  -1584587423  1838635017  717996601  1719366029  360002695  -1172708032  300832629  -893500131  1555759147  1731951149  -384465021  -1975445941  -286863509  1064811240  858935966  -302601663  618764684  -2099992606  -670798423  -706408845  1724050566  -980696042  979517011  -1954264081  -55525435  996338303]
2050,100,[-2146756640  -248440978  460873017  -23310585  1532790779  -594962485  527375247  -663056466  1583942080  -1572352616  -1986862767  -2107975690  868461765  1740790177  -237350257  -484928756  1340329995  987728127  1628637922  1718601597  -571490101  1135543942  -1280285744  1903519687  265027957  -2073514111  2052439412  1777047596  724139253  1698135968  -332780194  87293385  405613111  1144178737  394114999  1429170919  -2031098899  693577358  -81365335  1316715665  264075407  1702096342  142496765  1903426918  1525036707  286848991  290470149  258417072  1080457534  282857835  1351473339  -456593228  -1847854902  -435391079  -292194262  -1859948725  -1971788792  1230900381  -1671341812  -884580431  -1658780328  1870487987  175155892  353544860  -119703496  823690320  -1563155154  -2090154608  -745032950  -537376614  -137973085  -577590671  -1831540455  -863462630  1541196546  -1461767079  -1103689507  -907682896  -1940167203  -2093091412  1209588350  -177179706  -739137904  -1508123800  -370212202  -1186522168  -1843485016  1287795137  -596644549  840664019  1144980097  -1700340244  589358395  -2015603796  -1898705872  681959739  -2012816471  1357559283  38848675  -1863878295]
2052,100,[-2061760219  -626347507  2004914238  2046360902  -178554502  -814009786  -1879867341  1250252851  730915940  1884484903  -1044177400  -1681664079  1230318485  1356160999  -1571915850  1732810038  359027369  -1685655267  -90532359  -1573850006  -1623601818  1209641914  -1092403659  707332418  1986981445  -534725320  -2040828264  1528351565  723204401  -157560045  -13174661  606120525  2067963534  1759368056  952687885  2096257033  -160832900  -1218843332  -65515470  1611389793  -1974356900  773665551  1963492776  -400015198  -1345504622  -1905642000  827173995  1889172251  613357196  -2008067357  -1456751525  108809200  -487316221  -1687705630  -1230898661  -1931197907  2072215169  612492304  1282430267  2113087518  -112231390  568813364  -2054028136  -1900383779  -86260578  -189701020  -1986329342  -503152341  -790059642  1916861440  1763466784  789631619  -205243187  -2134212382  -921874032  -352622740  1791374985  1009999059  594925650  1310196239  1352868603  -259700672  1618547301  15402504  781232332  -1137653460  1269075122  1843597952  -1207691367  1099181416  -934051543  -1804883589  -2056708431  -1017416702  -482118359  -944605074  -842617827  1616959995  -647374299  -719317484]
2053,100,[-1078144738  -1658960159  1332877742  -1326883636  1611906659  -720417214  -781969  -1371107381  557673110  1036857316  -1936483817  -1831572922  -757775156  -1015221924  921675185  179013764  1595178611  -1205932532  636170175  -473124335  -952970401  116785060  -927984274  746954724  2139307811  958016235  -854934262  1742307523  1796617122  -16591681  848576691  247652326  -248503067  -1794063526  961024081  2052772314  -58950099  2061529046  41762501  -1387557976  1104303180  -1968083982  906686048  -256718794  -1545508560  2142756886  232951960  737845228  1869829312  -1543936620  -136188680  2121643674  441837290  1889976624  -481680552  1190519704  314644220  -352828958  476585294  794998830  -2024008653  -72693799  -791797020  1657243702  908741521  -1265125437  1883604618  296147200  -1411221773  -1094558133  -979723186  1021008501  -1430320798  400132067  -170626998  959237758  16288936  -254521149  1737289820  -280919386  286245926  1144877360  -1372226276  -621068291  -367613723  2050001409  -245426678  -1260858049  -1719364886  -834587298  1440519431  1575198518  2081629133  -792993845  -787960570  -1656573092  -1259944308  892120420  -1663000573  -469528381]
2055,100,[1658333887  1859797361  1962136667  -97726439  -464237052  385201740  -853249005  -1149797373  -853386710  -453639767  1731859088  995397004  657921701  -2006233816  -1662479635  511888994  -248958838  1450220212  -2047131882  2122239691  -1163612864  1976652590  967433115  1241304809  1117148280  2108070733  -1408588601  -1639876544  -1236318886  -210070849  2063501553  -510776459  -399496448  1446896020  1173763089  786294360  1768866855  -1052887076  1791213718  -75758044  -1937788381  1678943118  1352016245  130968068  -807812333  -329457493  913873285  -1438598695  1516710742  -896727134  -981347319  1574360378  256664125  -708362762  1166242446  -2117554500  1156814337  48319773  784606199  887756658  -2033784073  -1855437909  693868758  -1027260745  -1728906751  -1912830801  745072892  -914953686  -1926348216  -984290979  30490194  -221795846  1578730023  354408684  -1346512662  820874595  -1214764182  1778612929  1022214224  202775415  1019176631  174876365  -1855932890  -644836319  1659722316  250378290  1327906287  476888422  1954654186  14788140  -260780502  -1042104082  1204508176  -1858664658  500858531  505208259  -279996308  -1584373173  2056898564  943977047]
2057,100,[-1851671551  165051822  -1839077879  1984282933  -1046567395  -1752265627  -1327288665  -2103543402  1658876045  -894258790  1234106759  1378888244  -722585138  8497282  1111303230  -715443747  660678446  2085085124  -2069456509  -2131165251  -358861114  -1858791841  327022154  -191212323  -992297817  -1577819446  1103424529  -1112958484  1770848082  2056980572  23393400  -466203326  880650094  333758190  1869031959  -2030383839  984741556  1962561726  -1383048565  -1115815363  2074212909  -2056670571  -1478253102  -985223554  -846910561  -238749140  434061016  -1305582589  -1438435772  751818443  1483481425  1044277354  -1621110083  1534685235  2075316425  996214862  2100555333  89837502  1016362232  -1529471216  -1741319895  -2075117629  -2052528293  2013386458  1429420151  -700052161  2090305023  -1340545823  -1770088715  -88590415  -542515297  -560085527  1867379029  -471000252  -1982558991  -2015969522  861571494  417567027  -429667524  1318889152  -1372205556  -226655640  171879470  39762446  523648691  1256654951  344780523  1027080744  -814203136  198457450  -1061628311  -1565061602  1987986953  892206284  -1450733318  851510509  -1698749881  1281925290  1704461610  50680764]
2058,100,[-249002315  1177833951  1484625588  -1973590532  1562533174  589411869  -424100606  -253294228  -1742820229  47463048  1106103378  496042920  -509664915  107374172  826364296  1785891772  658628959  -840054714  -1041152928  104564405  -407477957  -1878831213  833180611  -1407418525  1238105086  1360368521  -253811877  -1596991905  -701563803  -645026539  1732005481  95907407  1249906152  1597343397  1579500501  -1737336728  649939175  1943586391  1053380486  -108903116  1370705443  -1895319981  -887528204  1070644629  -1583340177  -176828556  -1731690758  -580884471  1385747366  1004784173  1683073264  460774958  -941761569  -1205904982  -1389558535  -296757624  526000095  -828312267  -450993256  -902650238  -1840589873  -1057860645  -1742913399  -103849806  -1027180242  -426869169  704592078  -1202121887  -2033969912  -1449747699  1208700423  -987305143  -1918691993  952424642  -1204974842  318652064  675781130  1119427306  1525144994  -1497119659  1021711444  -1034859334  -1449772597  1081244569  -237735289  -1837531583  -1251386913  1511720864  1030113841  939405257  1037873211  -1147763800  1597814246  -1012043901  1151426067  -222031046  1489623598  1958325602  172049286  -1881623889]
